start,end,deviceid,com_select,engagement_datetime,engagement_venue,num_male,num_female,criteria1_name,criteria2_name,criteria3_name,criteria4_name,criteria5_name,num_fgd,fgd_selectedfgd1,fgd_selectedfgd2,fgd_selectedfgd3,fgd_selectedfgd4,fgd_selectedfgd5,fgd_selectedfgd6,fgd_selectedfgd7,fgd_selectedfgd8,total_pvhh,latitude,longitude,altitude,precision,_uuid,_submission_time,_index,communityid,SNO,state,lga,ward,community_name,state_shp,lga_shp,ward_shp,community
19mar2026,24mar2026,collect:5HWJOxgNGPn0DayK,1000865,19mar2026,Uhu Obu Na Oha Hall,37,86,POOR STANDARD OF LIVING,FINANCIAL DISABILITIES,POOR EDUCATIONAL BACKGROUND,INADEQUATE HEALTH MAINTENANCE,UNCONDUCIVE ENVIRONMENT,4,0,1,1,1,1,0,0,0,110,4.9466369,7.4823104,72.0892334,4.288,6d072d35-0e97-4fe1-b248-c21a5fff7ee2,24mar2026,24,1000865,882,ABIA,UKWA EAST,AZUMINI,NKPUOKE DEDE 1,2016. ABIA,23327. UKWA EAST,140. AZUMINI,1000865. NKPUOKE DEDE 1
23mar2026,24mar2026,collect:5HWJOxgNGPn0DayK,1000866,23mar2026,UHU DE OGWE HALL,21,20,UNEMPLOYMENT,LOW CAPITAL INCOME,UNCONDUCIVE ENVIRONMENT,POOR LIVING STANDARDS,INADEQUATE HEALTH WELLNESS,4,0,1,1,1,1,0,0,0,41,4.947098,7.4823284,69.2442627,3.752,388fa800-ab01-4db7-8c56-0bd41f5b41f9,24mar2026,26,1000866,883,ABIA,UKWA EAST,AZUMINI,NKPUOKE DEDE 2,2016. ABIA,23327. UKWA EAST,140. AZUMINI,1000866. NKPUOKE DEDE 2
26mar2026,27mar2026,collect:5HWJOxgNGPn0DayK,1000867,26mar2026,OBIOHURU SQUARE,60,38,UNEMPLOYMENT,POOR HOUSING,INADEQUATE EDUCATIONAL SYSTEM,LACK OF SKILL EMPLOYMENT,THE NEED TO ACCESS TO HEALTH CARE,4,0,1,1,1,1,0,0,0,60,4.9489133,7.4870505,83.13977051,4.288,e56ad765-1454-4212-895f-fb714204d45c,26mar2026,51,1000867,881,ABIA,UKWA EAST,AZUMINI,OBIOHURU,2016. ABIA,23327. UKWA EAST,140. AZUMINI,1000867. OBIOHURU
26mar2026,26mar2026,collect:5HWJOxgNGPn0DayK,1000867,26mar2026,OBIOHURU SQUARE,22,38,UNEMPLOYMENT,POOR HOUSING,LACK OF EDUCATIONAL BACKGROUND,UNCONDUCIVE ENVIRONMENT,POOR STANDARD OF LIVING,4,0,1,1,1,1,0,0,0,60,4.9485065,7.4890385,70.80389404296875,3.216,ce86cb2b-bb12-4ad8-be51-e7f78eb5a338,26mar2026,43,1000867,881,ABIA,UKWA EAST,AZUMINI,OBIOHURU,2016. ABIA,23327. UKWA EAST,140. AZUMINI,1000867. OBIOHURU
20mar2026,24mar2026,collect:5HWJOxgNGPn0DayK,1000868,20mar2026,OBUOKU SQUARE,24,35,LACK OF EDUCATIONAL BACKGROUND,POOR LIVING STANDARD,UNCONDUCIVE ENVIRONMENT,HEALTH DISABILITIES,LACK OF FINANCIAL SUPPORT,4,0,1,1,1,1,0,0,0,59,4.9443746,7.4820379,64.40000152587891,3.216,ed89dea2-3fc0-4e3b-b399-2245b4cb4f98,24mar2026,25,1000868,880,ABIA,UKWA EAST,AZUMINI,OBUOKU,2016. ABIA,23327. UKWA EAST,140. AZUMINI,1000868. OBUOKU
20mar2026,20mar2026,collect:wZDFaLuAdqhUC4il,1000879,20mar2026,NWANKWO NWAOGU'S Compound,44,55,Health and Nutrition,Education and child development,Leaving standard of the people,Works and shocks,Shelter and housing,3,0,1,1,1,0,0,0,0,99,4.8876444,7.4433522,30.20208740234375,4.02,133aab12-250b-44ef-9639-da90bb63e2ec,21mar2026,12,1000879,897,ABIA,UKWA EAST,IKWUEKE EAST,OHAISU,2016. ABIA,23327. UKWA EAST,132. IKWUEKE EAST,1000879. OHAISU
21mar2026,21mar2026,collect:wZDFaLuAdqhUC4il,1000886,21mar2026,UHUNNA TOWN Hall,51,49,Health and Nutrition,Leaving standard of the people,Education and child development,Works and shocks,Shelter and housing,3,0,1,1,1,0,0,0,0,100,4.8670396,7.4860776,36.89996337890625,4.716,ddca8331-3f8a-481e-a5f1-e94f2fbdec74,21mar2026,13,1000886,899,ABIA,UKWA EAST,IKWUEKE EAST,UHUNNA,2016. ABIA,23327. UKWA EAST,132. IKWUEKE EAST,1000886. UHUNNA
23mar2026,23mar2026,collect:wZDFaLuAdqhUC4il,1000887,23mar2026,Chief Dagogo Hope Fubara,45,43,Health and Nutrition,Education and child development,Leaving standard of the people,Works and shocks,Shelter and housing,3,0,1,1,1,0,0,0,0,88,4.885174,7.4420837,34.98370361328125,4.502,a639973e-cc61-45cb-a737-29fa115276db,23mar2026,22,1000887,896,ABIA,UKWA EAST,IKWUEKE EAST,UMUANO,2016. ABIA,23327. UKWA EAST,132. IKWUEKE EAST,1000887. UMUANO
18mar2026,18mar2026,collect:wZDFaLuAdqhUC4il,1000891,18mar2026,MATHIAS CHIDI Akarahu's Compound,80,91,Health and Nutrition,Education and child development,Leaving standard of the people,Works and shocks,Shelter and housing,3,0,1,1,1,0,0,0,0,159,4.8823817,7.4419861,30.05889892578125,4.556,a326c13d-f7d9-40db-aa7b-8a8ff182572d,18mar2026,2,1000891,898,ABIA,UKWA EAST,IKWUEKE EAST,UMUNWACHI,2016. ABIA,23327. UKWA EAST,132. IKWUEKE EAST,1000891. UMUNWACHI
24mar2026,26mar2026,collect:Ut7pTceSOOcw7FZo,1000926,24mar2026,ONUOBU AKWARAKWA,19,23,UNIMPLOMENT,POOR STANDARD OF LIVING,UNABLE TO FEED THREE TIMES DAILY,POOR HEALTH CARE,POOR SHELTER,3,0,1,1,1,0,0,0,0,56,4.9553449,7.4818718,65.38983154296875,4.931,995984d1-c542-44cb-9a9d-cc116d050848,26mar2026,47,1000926,943,ABIA,UKWA EAST,IKWUORIEATOR EAST,AKWARAKWARA VILLAGE,2016. ABIA,23327. UKWA EAST,138. IKWURIATOR EAST,1000926. AKWARAKWARA VILLAGE
17mar2026,25mar2026,collect:uLc4Bk37Q1tN1iX9,1000929,17mar2026,MKPUOKE DEDE VILLAGE ,16,20,POOR HEALTH CARE ,POOR STANDARD OF EDUCATION ,UNABLE TO   EAT THREE TIMES ,NO GOOD HEALTH CARE,NO GOOD WATER,3,0,1,1,1,0,0,0,0,43,4.953089,7.4823096,81.5,3.537,3a1c4610-7d72-4ca4-8131-2d6fa79c1f64,25mar2026,35,1000929,942,ABIA,UKWA EAST,IKWUORIEATOR EAST,MKPUOKO DEDE VILLAGE,2016. ABIA,23327. UKWA EAST,138. IKWURIATOR EAST,1000929. MKPUOKO DEDE VILLAGE
20mar2026,26mar2026,collect:Ut7pTceSOOcw7FZo,1000930,20mar2026,OBUOKU,23,26,POOR HEALTH CARE,UNIMPLOYMENT,UNABLE TO TRAIN CHILDREN,NO GOOD ASSESS ROAD,NO FARM EQUIPMENT,3,0,1,1,1,0,0,0,0,69,4.9526815,7.4850334,67.51989746,4.132,8d2fa374-c6e1-40b5-ba9c-b5c2874de035,26mar2026,46,1000930,941,ABIA,UKWA EAST,IKWUORIEATOR EAST,OBUOKU VILLAGE,2016. ABIA,23327. UKWA EAST,138. IKWURIATOR EAST,1000930. OBUOKU VILLAGE
26mar2026,26mar2026,collect:Ut7pTceSOOcw7FZo,1000931,26mar2026,AMAOBU OGBUAGU HALL,9,14,POOR HEALTH SERVICE,NO ACCESS ROAD,UNABLE TO FEED THREE TIMES DAILY,POOR SHELTER,NO GOOD WATER,3,0,1,1,1,0,0,0,0,37,4.8843647,7.4856323,29.91943359,4.824,68ffbe8c-a048-43bc-9caf-960ebee4e469,26mar2026,44,1000931,939,ABIA,UKWA EAST,IKWUORIEATOR EAST,OGBUAGU VILLAGE,2016. ABIA,23327. UKWA EAST,138. IKWURIATOR EAST,1000931. OGBUAGU VILLAGE
19mar2026,26mar2026,collect:Ut7pTceSOOcw7FZo,1000932,26mar2026,UHUME VILLAGE HALL,15,27,UNABLE TO FEED THE FAMILY,UNABLE TO PAY CHILDREN SCHOOL FEES,UNIMPLOYMENT,POOR SHELTER,UNABLE TO TAKE GOOD TREATMENT,5,0,1,1,1,0,0,0,0,55,4.9630535,7.4785181,46.3659668,4.824,26de7f7f-7b2e-473c-bba2-85d215825bbc,26mar2026,45,1000932,944,ABIA,UKWA EAST,IKWUORIEATOR EAST,UHUMA,2016. ABIA,23327. UKWA EAST,138. IKWURIATOR EAST,1000932. UHUMA
19mar2026,19mar2026,collect:wZDFaLuAdqhUC4il,1000933,19mar2026,Umunwulu town hall,78,55,Health and Nutrition,Education and child development,Leaving standard of the people,Works and shock,Shelter and housing,3,0,1,1,1,0,0,0,0,159,4.9854972,7.4319362,75.79705810546875,4.288,32038f17-78e4-464a-b26d-af71abc16284,19mar2026,5,1000933,940,ABIA,UKWA EAST,IKWUORIEATOR EAST,UMUNWULU VILLAGE,2016. ABIA,23327. UKWA EAST,138. IKWURIATOR EAST,1000933. UMUNWULU VILLAGE
18mar2026,18mar2026,collect:WRWiBLV7fi3mXME0,1001012,18mar2026,MKPUKWE CIVIC HALL,23,32,INABILITY TO TREAT THEMSELVES WHEN THEY ARE SICK,INABILITY TO TRAIN THEIR CHILDREN IN SCHOOL,INABILITY TO EAT THREE SQURE MEAL IN A DAY,CHILD MALNUTRITION,CHILD MORTALITY,3,0,1,1,1,0,0,0,0,55,5.0697122,7.2932069,76.96209716796875,4.02,48ee82b3-f161-4c61-98f0-154ddf5ea8ce,25mar2026,32,1001012,1025,ABIA,UKWA WEST,ASA NORTH,MKPUKWE,2016. ABIA,23328. UKWA WEST,141. ASA NORTH,1001012. MKPUKWE
17mar2026,17mar2026,collect:WRWiBLV7fi3mXME0,1001013,17mar2026,OBINGWU CIVIC HALL,14,19,INABILITY TO EAT THREE SQURE MEAL IN A DAY,INABILITY TO TRAIN THEIR CHILDREN IN SCHOOL,CHILD MORTALITY,INABILITY TO TREAT THEMSELVES WHEN THEY ARE SICK,MALNUTRITION,3,0,1,1,1,0,0,0,0,33,5.0728722,7.3013046,69.97143555,4.502,e3c3db11-c370-42e3-a83c-00045f589caa,25mar2026,31,1001013,1027,ABIA,UKWA WEST,ASA NORTH,OBINGWU,2016. ABIA,23328. UKWA WEST,141. ASA NORTH,1001013. OBINGWU
19mar2026,19mar2026,collect:WRWiBLV7fi3mXME0,1001014,19mar2026,OMUMAUZOR CIVIC HALL,42,53,MALNUTRITION,CHILD MORTALITY,INABILITY TO TREAT THEMSELVES WHEN THEY ARE SICK,INABILITY TO TRAIN THEIR CHILDREN IN SCHOOL,INABILITY TO EAT THREE SQURE MEAL IN A DAY,3,0,1,1,1,0,0,0,0,95,5.0835452,7.2926494,90.03613281,4.931,44e8e074-3c51-475f-85ef-9dfacc27e23d,25mar2026,33,1001014,1023,ABIA,UKWA WEST,ASA NORTH,OMUMAUZOR,2016. ABIA,23328. UKWA WEST,141. ASA NORTH,1001014. OMUMAUZOR
16mar2026,16mar2026,collect:WRWiBLV7fi3mXME0,1001015,16mar2026,UMUEKECHI CIVIC HALL,56,49,INABILITY TO EAT THREE SQURE MEAL IN A DAY,INABILITY TO TRAIN THEIR CHILDREN IN SCHOOL,INABILITY TO TREAT THEMSELVES WHEN THEY ARE SICK,CHILD MORTALITY,MALNUTRITION,3,1,1,1,1,1,0,0,0,105,5.0682194,7.286629,84.87963867,4.288,db4b272b-42f4-456a-a04a-bc705cadcd23,25mar2026,30,1001015,1024,ABIA,UKWA WEST,ASA NORTH,UMUEKECHI,2016. ABIA,23328. UKWA WEST,141. ASA NORTH,1001015. UMUEKECHI
20mar2026,20mar2026,collect:WRWiBLV7fi3mXME0,1001016,20mar2026,UMUEZEKE CIVIC HALL,23,57,CHILD MORTALITY,MALNUTRITION,INABILITY TO EAT THREE SQURE MEAL IN A DAY,INABILITY TO TRAIN THEIR CHILDREN IN SCHOOL,INABILITY TO TREAT THEMSELVES WHEN THEY ARE SICK,3,0,1,1,1,0,0,0,0,80,5.070765,7.2984142,66.03680419921875,4.931,36b9d4f7-680f-4877-bf97-d1c8f0677328,25mar2026,34,1001016,1026,ABIA,UKWA WEST,ASA NORTH,UMUEZEKE,2016. ABIA,23328. UKWA WEST,141. ASA NORTH,1001016. UMUEZEKE
19mar2026,19mar2026,collect:fapOpudI7xYzcgX8,1001063,,,33,29,UNEMPLOYMENT,NO MONEY TO TRAIN CHILDREN,NO MONEY TO START BUSINESS,NO SHELTER COLLAPSED BUILDING,PHYSICALLY CHALLENGED PERSONS,2,1,1,1,1,1,1,1,1,62,5.063847,7.2721683,87.98529052734375,4.898,2b665ab7-3cb1-4dc5-a9fc-26a22cc216f4,20mar2026,9,1001063,1079,ABIA,UKWA WEST,OBOKWE,AMAUKWU,2016. ABIA,23328. UKWA WEST,143. OBOKWE,1001063. AMAUKWU
17mar2026,25mar2026,collect:tXybH440FHdviuG1,1001064,17mar2026,IKENYI COUNCIL HALL OBOKWE,30,40,INABILITY TO GIVE THE CHILDREN BETTER TREATMENT,INABILITY TO GIVE THE CHILDREN BETTER EDUCATION,NO SHELTER AND COLLAPSED ROOF,UNEMPLOYMENT,INABILITY TO EAT THRICE BETTER FOODS,3,0,1,1,1,0,0,0,0,70,5.0591567,7.2720914,70.1060791,4.288,b68cb3bb-c72b-48d1-bc70-9283e98dcff2,25mar2026,29,1001064,1082,ABIA,UKWA WEST,OBOKWE,IKENYI,2016. ABIA,23328. UKWA WEST,143. OBOKWE,1001064. IKENYI
18mar2026,18mar2026,collect:fapOpudI7xYzcgX8,1001065,,,23,33,UNEMPLOYMENT,NO MONEY TO TRAIN CHILDREN IN SCHOOL,NO MONEY TO START BUSINESS,NO SHELTER AND COLLAPSED ROOF,PHYSICALLY CHALLENGED PERSONS,2,1,1,1,1,1,1,1,1,56,5.0609721,7.2581313,84.73413086,3.9,23ed4356-3385-4900-a470-24d7cc020987,20mar2026,8,1001065,1075,ABIA,UKWA WEST,OBOKWE,UMUAKWA,2016. ABIA,23328. UKWA WEST,143. OBOKWE,1001065. UMUAKWA
20mar2026,20mar2026,collect:fapOpudI7xYzcgX8,1001066,,,15,20,UNEMPLOYMENT,NO MONEY TO TRAIN CHILDREN,NO MONEY TO START BUSINESS,PHYSICALLY CHALLENGED PERSONS,NO MONEY TO GO FOR MEDICAL,2,1,1,1,1,1,1,1,1,38,5.0662757,7.2663568,77.38934326171875,4.288,b6d0e268-ddfb-400e-8e83-c57677c6a948,20mar2026,11,1001066,1081,ABIA,UKWA WEST,OBOKWE,UMUGURU,2016. ABIA,23328. UKWA WEST,143. OBOKWE,1001066. UMUGURU
25mar2026,25mar2026,collect:tXybH440FHdviuG1,1001067,21mar2026,CHAIRMAN RESIDENCE UMUIKAA VILLAGE OBOKWE,8,12,INABILITY TO TRAIN OUR CHILDREN IN SCHOOL,INABILITY TO TREAT OUR CHILDREN WHEN SICK,UNEMPLOYMENT,INABILITY TO HAVE THREE SQUARE MEAL A DAY,NO SHELTER AND COLLAPSED ROOF,3,0,1,1,1,0,0,0,0,18,5.0621117,7.2657767,71.56347656,4.931,6648b415-bc27-40e5-bf71-b79636b9e056,25mar2026,39,1001067,1080,ABIA,UKWA WEST,OBOKWE,UMUIKAA,2016. ABIA,23328. UKWA WEST,143. OBOKWE,1001067. UMUIKAA
17mar2026,19mar2026,collect:fapOpudI7xYzcgX8,1001068,,,15,15,UNEMPLOYMENT,NO MONEY TO TRAIN CHILDREN IN SCHOOL,NO MONEY TO START BUSINESS,NO SHELTER COLLAPSED ROOF,PHYSICALLY CHALLENGED PERSONS,2,1,1,1,1,1,1,1,1,32,5.060228,7.2692233,62.92388916015625,4.808,03ab6051-f89e-4c80-8f7a-bef2d84fed6e,20mar2026,10,1001068,1077,ABIA,UKWA WEST,OBOKWE,UMUINWERE,2016. ABIA,23328. UKWA WEST,143. OBOKWE,1001068. UMUINWERE
16mar2026,25mar2026,collect:tXybH440FHdviuG1,1001069,16mar2026,UMUNDUGU VILLAGE HALL,68,50,INABILITY TO EAT THRICE A DAY,NO MONEY TO START BUSINESS,UNEMPLOYMENT,PHYSICAL CHALLENGED PERSONS,NO MONEY TO TRAIN CHILDREN IN SCHOOL,3,0,1,1,1,0,0,0,0,62,5.0529827,7.2728839,83.42919922,3.216,deab2337-c55b-42a4-8763-87cc1324c324,25mar2026,40,1001069,1074,ABIA,UKWA WEST,OBOKWE,UMUNDUGU,2016. ABIA,23328. UKWA WEST,143. OBOKWE,1001069. UMUNDUGU
18mar2026,21mar2026,collect:tXybH440FHdviuG1,1001070,18mar2026,UMUOKA VILLAGE COUNCIL HALL,24,28,NO MONEY TO TRAIN OUR CHILDREN IN SCHOOL,NO HOSPITAL TO TREAT OUR SICK PEOPLE,INABILITY TO BUILD OUR OWN BUILDINGS,NO WORK FOR OUR YOUTHS,NO MONEY TO HAVE THREE SQUARE MEALS PER DAY,3,0,1,1,1,0,0,0,0,48,5.0625328,7.2619213,56.5501709,4.716,aa470491-d24e-45c6-9fea-2a59e9ca0ee5,25mar2026,27,1001070,1076,ABIA,UKWA WEST,OBOKWE,UMUOKA,2016. ABIA,23328. UKWA WEST,143. OBOKWE,1001070. UMUOKA
24mar2026,24mar2026,collect:tXybH440FHdviuG1,1001071,24mar2026,UMUOPERE VILLAGE COUNCIL HALL OBOKWE,35,37,UNEMPLOYMENT,WIDOW NEEDING MATRIAL AND FINANCIAL SUPPORT,NO MONEY TO TRAIN CHILDREN IN SCHOOL,NO MONEY TO START BUSINESS,INABILITY TO EAT THRICE A DAY,3,0,1,1,1,0,0,0,0,72,5.0635079,7.2694402,77.47009277,4.502,4517a8b6-56db-4e88-a991-3d0ae6e7c861,25mar2026,28,1001071,1078,ABIA,UKWA WEST,OBOKWE,UMUOPERE,2016. ABIA,23328. UKWA WEST,143. OBOKWE,1001071. UMUOPERE
26mar2026,29mar2026,collect:3S3l8owGDdyC5VVC,1001104,26mar2026,METHODIST PRIMARY SCHOOL EGWUMA,61,76,POOR ROAD NETWORK,FREQUENCY OF NATURAL DISASTERS,LACK OF ACCESS TO ELECTRICITY,OUT OF SCHOOL RATE,NO ACCESS TO HEALTH FACILITIES,4,0,1,1,1,1,0,0,0,137,7.9033833,7.7329683,130.2,4.25,f7197c6b-e847-4c8d-baea-576f7509e75a,29mar2026,55,1001104,13,BENUE,AGATU,OGWULE-OGBAULU,EGWUMA,2022. BENUE,23434. AGATU,1461. OGWULE OGBAULU,1001104. EGWUMA
17apr2026,17apr2026,collect:VU4I44IJ6co8S7SA,1001105,17apr2026,IBADO MKT SQUARE,258,258,NO FUNCTIONAL SCHOOL,No WATER FACILITIES,No ACCESS ROAD,NO HOSPITAL,NO POLICE POST,4,0,1,1,1,1,0,0,0,258,7.7666067,7.70627,259,4.58,e9ce10f0-dd0a-41b5-b74c-0742167584b5,17apr2026,112,1001105,11,BENUE,AGATU,OGWULE-OGBAULU,IBADO,2022. BENUE,23434. AGATU,1461. OGWULE OGBAULU,1001105. IBADO
25mar2026,16apr2026,collect:wsHZyz9GRknZbr8h,1001106,25mar2026,MARKET SQUARE,107,136,LACK OF GOOD ROAD,NO HUSPITAL,MALNUTRITION,NO POLICE OUT POST,LACK OF EDUCATION,3,0,1,1,1,0,0,0,0,243,7.8638435,7.7668296,168,4.933,148aee39-a6cc-4419-8b14-254f9fdde448,16apr2026,108,1001106,12,BENUE,AGATU,OGWULE-OGBAULU,OGWULE-ANKPA,2022. BENUE,23434. AGATU,1461. OGWULE OGBAULU,1001106. OGWULE-ANKPA
26mar2026,16apr2026,collect:wsHZyz9GRknZbr8h,1001106,26mar2026,METHODIST PRIMARY SCHOOL USHA,317,512,No HUSPITAL,LACK OF EDUCATION,MAlNUTRITION,LACK OF GOOD ROAD,NO POLICE OUT POST,3,0,1,1,1,0,0,0,0,829,7.9344272,7.827288,93.59999999999999,3.36,4c2f6da1-53e8-4590-aaf2-2a4e674069c8,16apr2026,109,1001106,12,BENUE,AGATU,OGWULE-OGBAULU,OGWULE-ANKPA,2022. BENUE,23434. AGATU,1461. OGWULE OGBAULU,1001106. OGWULE-ANKPA
24mar2026,02apr2026,collect:VU4I44IJ6co8S7SA,1001107,24mar2026,Primary school compound,218,313,Poor water facility,Poor road network,,Poor Haelth facilities,School drop out,4,0,1,1,1,1,0,0,0,531,7.8831572,7.7799946,129.7,4.816,c514bb73-9cbc-4d5a-ba8b-c7ca4cb8a3ff,03apr2026,95,1001107,15,BENUE,AGATU,OGWULE-OGBAULU,OGWULE-OGBAUKLU,2022. BENUE,23434. AGATU,1461. OGWULE OGBAULU,1001107. OGWULE-OGBAUKLU
27mar2026,29mar2026,collect:3S3l8owGDdyC5VVC,1001108,27mar2026,OKPAGABI MARKET SQUARE,84,119,NO ACCESS TO HEALTH FACILITIES,NO ACCESS TO FUNCTIONAL SCHOOL,NO ACCESS TO WATER,FREQUENCY OF NATURAL DISASTERS,NO ACCESS TO COMMUNICATION SERVICE COVERAGE,4,0,1,1,1,1,0,0,1,104,7.7936697,7.7649566,171.1,4.475,5dfbd501-28eb-45f7-b4da-e6ac93d61339,29mar2026,56,1001108,14,BENUE,AGATU,OGWULE-OGBAULU,OKPAGABI,2022. BENUE,23434. AGATU,1461. OGWULE OGBAULU,1001108. OKPAGABI
24mar2026,16apr2026,collect:wsHZyz9GRknZbr8h,1001109,24mar2026,AKPEKO1 MARKET SQUARE,93,150,NO POLICE OUT POST,MALNUTRITION,LACK OF EDUCATION,NO Huspital,LACK OF GOOD ROAD,3,0,1,1,1,0,0,0,0,223,7.8970528,8.110719599999999,94.2,4.925,45fcc40b-ca95-4523-9089-973345a99f62,16apr2026,107,1001109,1,BENUE,AGATU,OKOKOLO,AKPEKO1,2022. BENUE,23434. AGATU,1455. OKOKOLO,1001109. AKPEKO1
24mar2026,30mar2026,collect:7rD57M7Gcp4klokf,1001110,24mar2026,LGEA PRIMARY SCHOOL AKPEKO 2,87,99,LACK OF ACCESS TO ELECTRICITY,LACK OF ACCESS TO FUNCTIONAL SCHOOL,ACCESS TO HEALTH FACILITIES,SOURCE OF WATER,FREQUENCY OF NATURAL DISASTERS,4,0,1,1,1,1,0,0,0,186,7.9049838,8.135659199999999,165.857,3.199,7b6a4563-0139-4627-b5ad-63a07b5f6361,30mar2026,62,1001110,2,BENUE,AGATU,OKOKOLO,AKPEKO2,2022. BENUE,23434. AGATU,1455. OKOKOLO,1001110. AKPEKO2
23mar2026,23mar2026,collect:VU4I44IJ6co8S7SA,1001111,23mar2026,Market square,183,168,Lack of water,School drop out,No hospital,Lack of insecurity,No police post,4,1,1,1,1,1,0,0,0,351,7.86915,8.061456700000001,88.8,5,d2162e94-49c2-44aa-b06f-08612142ae77,23mar2026,1,1001111,4,BENUE,AGATU,OKOKOLO,AKWU,2022. BENUE,23434. AGATU,1455. OKOKOLO,1001111. AKWU
23mar2026,30mar2026,collect:7rD57M7Gcp4klokf,1001112,23mar2026,OKOKOLO MARKET SQUARE,191,407,ACCESS TO HEALTH FACILITIES,ACCESS TO FUNCTIONAL SCHOOLS,OUT OF SCHOOL RATE,ACCESS TO ELECTRICITY,FREQUENCY OF NUTRITIONAL DISASTER,4,0,1,1,1,1,0,0,0,598,7.8660473,8.095155699999999,92.28,1.576,503b5121-e506-4658-9871-577545a6f365,30mar2026,61,1001112,5,BENUE,AGATU,OKOKOLO,OKOKOLO,2022. BENUE,23434. AGATU,1455. OKOKOLO,1001112. OKOKOLO
23mar2026,16apr2026,collect:wsHZyz9GRknZbr8h,1001113,23mar2026,OLEGOMAKWUL LGEA PRIMARY SCHOOL,51,14,MALNUTRITION,NO POLICE OUT POST,LACK OF EDUCATION,NO HOSPITAL,LACK OF GOOD ROAD,3,0,1,1,1,0,0,0,0,65,7.8930496,8.140091699999999,89.8,4.78,6276a6d8-b7c4-4d9a-a491-bbacc633a929,16apr2026,111,1001113,3,BENUE,AGATU,OKOKOLO,OLEGOMAKWU,2022. BENUE,23434. AGATU,1455. OKOKOLO,1001113. OLEGOMAKWU
04apr2026,16apr2026,collect:wsHZyz9GRknZbr8h,1001114,23mar2026,METHODIST CHORCH OBANOWA,98,85,,NO POLICE OUT POST,LACK OF GOOD ROAD,MALNUTRITION,LACK OF EDUCATION,3,0,1,1,1,0,0,0,0,183,7.889683,7.9053615,93.5,3.78,93c9a48f-6001-4ff1-86d0-2a23367b3286,16apr2026,110,1001114,6,BENUE,AGATU,USHA,OBANOWA,2022. BENUE,23434. AGATU,1452. USHA,1001114. OBANOWA
04apr2026,05apr2026,collect:uLk77Bu7C0TqWoyL,1001115,04apr2026,OGAM MARKET SQUARE AGATU,110,160,LACK OF WATER ,SCHOOL DROP OUT,NO HOSPITAL ,LACK OF INSECURITY ,LACK OF INSECURITY OUT POST,4,1,1,1,1,0,0,0,0,270,7.9094617,7.8290333,85.8,4.86,da3d2319-ffba-4a21-8f04-37baad90e740,06apr2026,104,1001115,8,BENUE,AGATU,USHA,OGAM,2022. BENUE,23434. AGATU,1452. USHA,1001115. OGAM
04apr2026,04apr2026,collect:VU4I44IJ6co8S7SA,1001116,04apr2026,MARKET SQUA.,109,91,Poor Haelth facilities,No Access Road,No water facility,No functional school,No security post,4,0,1,1,1,1,0,0,0,198,7.9365068,7.8212939,83.2,4.8,a819f6ca-63a3-4514-bc4c-65aeee8a9456,04apr2026,98,1001116,7,BENUE,AGATU,USHA,OGWUFA,2022. BENUE,23434. AGATU,1452. USHA,1001116. OGWUFA
28mar2026,30mar2026,collect:7rD57M7Gcp4klokf,1001117,28mar2026,OWETO PLAY GROUND,187,132,POOR ROAD NETWORK,FREQUENCY OF NATURAL DISASTERS,LACK OF ACCESS TO ELECTRICITY,OUT OF SCHOOL RATE,NO ACCESS TO HEALTH FACILITIES,4,0,1,1,1,1,0,0,0,319,7.9652614,7.8247431,98.003,2.381,eaec8193-95d7-4c4d-81c2-0b591c503fba,30mar2026,63,1001117,10,BENUE,AGATU,USHA,OWETO,2022. BENUE,23434. AGATU,1452. USHA,1001117. OWETO
25mar2026,25mar2026,collect:fV3U2lIpdJJ2E8DB,1001119,26mar2026,VILLAGE SQUARE,50,80,CHILDREN ARE NOT IN SCHOOL,CHILDREN ARE MALNOURISHED,THEY FACE DISCRIMINATION OR EXCLUSION,NO STEADY WORK,THERE IS HUNGER IN THE HOME,3,0,1,1,1,0,0,0,0,90,7.674763,7.7795812,286.062,1.609,92b31218-a9fb-493b-b30c-72aa3dfb5e0a,27mar2026,32,1001119,20,BENUE,APA,IGORO,EFU-OKPAKACHI,2022. BENUE,23435. APA,1463. IGORO,1001119. EFU-OKPAKACHI
25mar2026,25mar2026,collect:fV3U2lIpdJJ2E8DB,1001120,27mar2026,MARKET SQUARE,70,90,NO STEADY WORK,NO CLEAN WATER OR TOILET,HOUSE IS LEAKING OR UNSAFE,THERE IS HUNGER IN THE HOME,CHILDREN ARE NOT IN SCHOOL,3,0,1,1,1,0,0,0,0,130,7.6753952,7.7783716,283.09,2.045,1dbe4237-249f-4560-b854-c959b7789379,27mar2026,33,1001120,17,BENUE,APA,IGORO,FIRST-LOKOJA,2022. BENUE,23435. APA,1463. IGORO,1001120. FIRST-LOKOJA
